date,year,month,day,day_of_week,day_name,is_weekend,is_extended_weekend,tithi_num,tithi_name,is_ekadashi,is_pournami,is_amavasya,is_purattasi_season,is_purattasi_saturday,is_karthika_masam,is_major_festival,festival_name,is_eclipse_day,is_exam_season,is_summer_vacation,is_public_holiday,holiday_count,holiday_names,pilgrim_count,compartments_filled,sarva_darshan_wait_hours,sed_wait_hours,divya_darshan_wait_hours,hundi_crores,tonsures,laddus_distributed,rush_level
2022-12-15,2022,12,15,3,Thursday,0,0,22,Saptami (Krishna),0,0,0,0,0,0,0,None,0,0,0,0,0,None,50268,3,4.8,1.7,3.5,3.76,20107,221179,LOW
2022-12-16,2022,12,16,4,Friday,0,0,23,Ashtami (Krishna),0,0,0,0,0,0,0,None,0,0,0,0,0,None,61637,12,9.2,2.5,5.1,3.97,24654,271202,LOW
2022-12-17,2022,12,17,5,Saturday,1,0,24,Navami (Krishna),0,0,0,0,0,0,0,None,0,0,0,0,0,None,73760,21,15.2,3.7,8.4,4.2,29504,324544,HIGH
2022-12-18,2022,12,18,6,Sunday,1,0,25,Dashami (Krishna),0,0,0,0,0,0,0,None,0,0,0,0,0,None,69543,18,12.9,3.3,7.1,4.12,27817,305989,MODERATE
2022-12-19,2022,12,19,0,Monday,0,0,26,Ekadashi (Krishna),1,0,0,0,0,0,0,None,0,0,0,0,0,None,63389,13,10.0,2.6,5.5,4.0,25355,278911,MODERATE
2022-12-20,2022,12,20,1,Tuesday,0,0,28,Trayodashi (Krishna),0,0,0,0,0,0,0,None,0,0,0,0,0,None,48000,2,4.0,1.5,3.5,3.71,19200,211200,LOW
2022-12-21,2022,12,21,2,Wednesday,0,0,29,Chaturdashi (Krishna),0,0,0,0,0,0,0,None,0,0,0,0,0,None,48163,2,4.1,1.5,3.5,3.72,19265,211917,LOW
2022-12-22,2022,12,22,3,Thursday,0,0,30,Amavasya (New Moon),0,0,1,0,0,0,0,None,0,0,0,0,0,None,48000,2,4.0,1.5,3.5,3.71,19200,211200,LOW
2022-12-23,2022,12,23,4,Friday,0,0,1,Pratipada (Shukla),0,0,0,0,0,0,0,None,0,0,0,0,0,None,62824,13,9.7,2.6,5.3,3.99,25129,276425,MODERATE
2022-12-24,2022,12,24,5,Saturday,1,0,2,Dwitiya (Shukla),0,0,0,0,0,0,0,None,0,0,0,0,0,None,73606,21,15.1,3.7,8.3,4.2,29442,323866,HIGH
2022-12-25,2022,12,25,6,Sunday,1,0,3,Tritiya (Shukla),0,0,0,0,0,0,0,None,0,0,0,1,1,Christmas,83549,29,21.7,5.3,11.9,4.39,33419,367615,HIGH
2022-12-26,2022,12,26,0,Monday,0,0,4,Chaturthi (Shukla),0,0,0,0,0,0,0,None,0,0,0,0,0,None,57816,9,7.4,2.2,4.1,3.9,23126,254390,LOW
2022-12-27,2022,12,27,1,Tuesday,0,0,5,Panchami (Shukla),0,0,0,0,0,0,0,None,0,0,0,0,0,None,48000,2,4.0,1.5,3.5,3.71,19200,211200,LOW
2022-12-28,2022,12,28,2,Wednesday,0,0,6,Shasthi (Shukla),0,0,0,0,0,0,0,None,0,0,0,0,0,None,48000,2,4.0,1.5,3.5,3.71,19200,211200,LOW
2022-12-29,2022,12,29,3,Thursday,0,0,7,Saptami (Shukla),0,0,0,0,0,0,0,None,0,0,0,0,0,None,50297,3,4.8,1.7,3.5,3.76,20118,221306,LOW
2022-12-30,2022,12,30,4,Friday,0,0,8,Ashtami (Shukla),0,0,0,0,0,0,0,None,0,0,0,0,0,None,64152,14,10.4,2.7,5.7,4.02,25660,282268,MODERATE
2022-12-31,2022,12,31,5,Saturday,1,0,9,Navami (Shukla),0,0,0,0,0,0,0,None,0,0,0,0,0,None,69427,18,12.8,3.2,7.0,4.12,27770,305478,MODERATE
2023-01-01,2023,1,1,6,Sunday,1,0,10,Dashami (Shukla),0,0,0,0,0,0,1,English New Year,0,0,0,1,1,New Year's Day,98000,31,36.0,7.3,19.8,4.66,39200,431200,PEAK
2023-01-02,2023,1,2,0,Monday,0,0,11,Ekadashi (Shukla),1,0,0,0,0,0,1,Vaikunta Ekadashi & Dwara Darshanam (Opening Day / Peak!),0,0,0,0,0,None,98000,31,36.0,7.3,19.8,4.66,39200,431200,PEAK
2023-01-03,2023,1,3,1,Tuesday,0,0,12,Dwadashi (Shukla),0,0,0,0,0,0,1,Vaikunta Ekadashi & Dwara Darshanam (Day in Festival Window),0,0,0,0,0,None,97110,31,35.1,7.2,19.3,4.65,38844,427284,PEAK
2023-01-04,2023,1,4,2,Wednesday,0,0,13,Trayodashi (Shukla),0,0,0,0,0,0,1,Vaikunta Ekadashi & Dwara Darshanam (Day in Festival Window),0,0,0,0,0,None,87134,31,25.1,5.8,13.8,4.46,34853,383389,PEAK
2023-01-05,2023,1,5,3,Thursday,0,0,14,Chaturdashi (Shukla),0,0,0,0,0,0,1,Vaikunta Ekadashi & Dwara Darshanam (Day in Festival Window),0,0,0,0,0,None,76803,24,17.2,4.1,9.5,4.26,30721,337933,HIGH
2023-01-06,2023,1,6,4,Friday,0,0,15,Pournami (Full Moon),0,1,0,0,0,0,1,Vaikunta Ekadashi & Dwara Darshanam (Day in Festival Window),0,0,0,0,0,None,98000,31,36.0,7.3,19.8,4.66,39200,431200,PEAK
2023-01-07,2023,1,7,5,Saturday,1,0,16,Pratipada (Krishna),0,0,0,0,0,0,1,Vaikunta Ekadashi & Dwara Darshanam (Day in Festival Window),0,0,0,0,0,None,98000,31,36.0,7.3,19.8,4.66,39200,431200,PEAK
2023-01-08,2023,1,8,6,Sunday,1,0,17,Dwitiya (Krishna),0,0,0,0,0,0,1,Vaikunta Ekadashi & Dwara Darshanam (Day in Festival Window),0,0,0,0,0,None,98000,31,36.0,7.3,19.8,4.66,39200,431200,PEAK
2023-01-09,2023,1,9,0,Monday,0,0,18,Tritiya (Krishna),0,0,0,0,0,0,1,Vaikunta Ekadashi & Dwara Darshanam (Day in Festival Window),0,0,0,0,0,None,98000,31,36.0,7.3,19.8,4.66,39200,431200,PEAK
2023-01-10,2023,1,10,1,Tuesday,0,0,19,Chaturthi (Krishna),0,0,0,0,0,0,1,Vaikunta Ekadashi & Dwara Darshanam (Day in Festival Window),0,0,0,0,0,None,98000,31,36.0,7.3,19.8,4.66,39200,431200,PEAK
2023-01-11,2023,1,11,2,Wednesday,0,0,20,Panchami (Krishna),0,0,0,0,0,0,1,Vaikunta Ekadashi & Dwara Darshanam (Day in Festival Window),0,0,0,0,0,None,98000,31,36.0,7.3,19.8,4.66,39200,431200,PEAK
2023-01-12,2023,1,12,3,Thursday,0,0,21,Shasthi (Krishna),0,0,0,0,0,0,0,None,0,0,0,0,0,None,82628,28,21.1,5.1,11.6,4.37,33051,363563,HIGH
2023-01-13,2023,1,13,4,Friday,0,0,22,Saptami (Krishna),0,0,0,0,0,0,0,None,0,0,0,0,0,None,80633,27,19.8,4.8,10.9,4.33,32253,354785,HIGH
2023-01-14,2023,1,14,5,Saturday,1,1,23,Ashtami (Krishna),0,0,0,0,0,0,1,Makara Sankranti / Pongal,0,0,0,1,1,Makara Sankranti / Pongal,98000,31,36.0,7.3,19.8,4.66,39200,431200,PEAK
2023-01-15,2023,1,15,6,Sunday,1,1,24,Navami (Krishna),0,0,0,0,0,0,1,Makara Sankranti / Pongal,0,0,0,1,1,Kanuma / Thiruvalluvar Day,98000,31,36.0,7.3,19.8,4.66,39200,431200,PEAK
2023-01-16,2023,1,16,0,Monday,0,1,25,Dashami (Krishna),0,0,0,0,0,0,1,Makara Sankranti / Pongal,0,0,0,1,1,Mukkanuma / Uzhavar Thirunal,98000,31,36.0,7.3,19.8,4.66,39200,431200,PEAK
2023-01-17,2023,1,17,1,Tuesday,0,0,26,Ekadashi (Krishna),1,0,0,0,0,0,0,None,0,0,0,0,0,None,98000,31,36.0,7.3,19.8,4.66,39200,431200,PEAK
2023-01-18,2023,1,18,2,Wednesday,0,0,27,Dwadashi (Krishna),0,0,0,0,0,0,0,None,0,0,0,0,0,None,98000,31,36.0,7.3,19.8,4.66,39200,431200,PEAK
2023-01-19,2023,1,19,3,Thursday,0,0,28,Trayodashi (Krishna),0,0,0,0,0,0,0,None,0,0,0,0,0,None,98000,31,36.0,7.3,19.8,4.66,39200,431200,PEAK
2023-01-20,2023,1,20,4,Friday,0,0,29,Chaturdashi (Krishna),0,0,0,0,0,0,0,None,0,0,0,0,0,None,98000,31,36.0,7.3,19.8,4.66,39200,431200,PEAK
2023-01-21,2023,1,21,5,Saturday,1,0,30,Amavasya (New Moon),0,0,1,0,0,0,0,None,0,0,0,0,0,None,98000,31,36.0,7.3,19.8,4.66,39200,431200,PEAK
2023-01-22,2023,1,22,6,Sunday,1,0,1,Pratipada (Shukla),0,0,0,0,0,0,0,None,0,0,0,0,0,None,98000,31,36.0,7.3,19.8,4.66,39200,431200,PEAK
2023-01-23,2023,1,23,0,Monday,0,0,2,Dwitiya (Shukla),0,0,0,0,0,0,0,None,0,0,0,0,0,None,95001,31,33.0,6.9,18.2,4.61,38000,418004,PEAK
2023-01-24,2023,1,24,1,Tuesday,0,0,3,Tritiya (Shukla),0,0,0,0,0,0,0,None,0,0,0,0,0,None,64815,14,10.7,2.8,5.9,4.03,25926,285186,MODERATE
2023-01-25,2023,1,25,2,Wednesday,0,0,4,Chaturthi (Shukla),0,0,0,0,0,0,0,None,0,0,0,0,0,None,48000,2,4.0,1.5,3.5,3.71,19200,211200,LOW
2023-01-26,2023,1,26,3,Thursday,0,0,5,Panchami (Shukla),0,0,0,0,0,0,0,None,0,0,0,1,1,Republic Day,64335,14,10.4,2.7,5.7,4.02,25734,283074,MODERATE
2023-01-27,2023,1,27,4,Friday,0,0,6,Shasthi (Shukla),0,0,0,0,0,0,0,None,0,0,0,0,0,None,60541,11,8.7,2.4,4.8,3.95,24216,266380,LOW
2023-01-28,2023,1,28,5,Saturday,1,0,7,Saptami (Shukla),0,0,0,0,0,0,1,Rathasapthami,0,0,0,0,0,None,93042,31,31.0,6.6,17.1,4.57,37216,409384,PEAK
2023-01-29,2023,1,29,6,Sunday,1,0,8,Ashtami (Shukla),0,0,0,0,0,0,0,None,0,0,0,0,0,None,78290,25,18.2,4.4,10.0,4.29,31316,344476,HIGH
2023-01-30,2023,1,30,0,Monday,0,0,9,Navami (Shukla),0,0,0,0,0,0,0,None,0,0,0,0,0,None,53206,6,5.8,1.8,3.5,3.81,21282,234106,LOW
2023-01-31,2023,1,31,1,Tuesday,0,0,10,Dashami (Shukla),0,0,0,0,0,0,0,None,0,0,0,0,0,None,48498,2,4.2,1.5,3.5,3.72,19399,213391,LOW
2023-02-01,2023,2,1,2,Wednesday,0,0,11,Ekadashi (Shukla),1,0,0,0,0,0,0,None,0,0,0,0,0,None,54281,7,6.2,1.9,3.5,3.83,21712,238836,LOW
2023-02-02,2023,2,2,3,Thursday,0,0,12,Dwadashi (Shukla),0,0,0,0,0,0,0,None,0,0,0,0,0,None,49984,3,4.7,1.6,3.5,3.75,19993,219929,LOW
2023-02-03,2023,2,3,4,Friday,0,0,13,Trayodashi (Shukla),0,0,0,0,0,0,0,None,0,0,0,0,0,None,64072,14,10.3,2.7,5.7,4.02,25628,281916,MODERATE
2023-02-04,2023,2,4,5,Saturday,1,0,14,Chaturdashi (Shukla),0,0,0,0,0,0,0,None,0,0,0,0,0,None,73144,20,14.8,3.6,8.1,4.19,29257,321833,HIGH
2023-02-05,2023,2,5,6,Sunday,1,0,15,Pournami (Full Moon),0,1,0,0,0,0,0,None,0,0,0,0,0,None,79747,26,19.2,4.6,10.6,4.32,31898,350886,HIGH
2023-02-06,2023,2,6,0,Monday,0,0,16,Pratipada (Krishna),0,0,0,0,0,0,0,None,0,0,0,0,0,None,51170,4,5.1,1.7,3.5,3.77,20468,225148,LOW
2023-02-07,2023,2,7,1,Tuesday,0,0,17,Dwitiya (Krishna),0,0,0,0,0,0,0,None,0,0,0,0,0,None,48163,2,4.1,1.5,3.5,3.72,19265,211917,LOW
2023-02-08,2023,2,8,2,Wednesday,0,0,18,Tritiya (Krishna),0,0,0,0,0,0,0,None,0,0,0,0,0,None,48000,2,4.0,1.5,3.5,3.71,19200,211200,LOW
2023-02-09,2023,2,9,3,Thursday,0,0,19,Chaturthi (Krishna),0,0,0,0,0,0,0,None,0,0,0,0,0,None,48000,2,4.0,1.5,3.5,3.71,19200,211200,LOW
2023-02-10,2023,2,10,4,Friday,0,0,20,Panchami (Krishna),0,0,0,0,0,0,0,None,0,0,0,0,0,None,61223,12,9.0,2.4,5.0,3.96,24489,269381,LOW
2023-02-11,2023,2,11,5,Saturday,1,0,21,Shasthi (Krishna),0,0,0,0,0,0,0,None,0,0,0,0,0,None,69843,18,13.0,3.3,7.2,4.13,27937,307309,MODERATE
2023-02-12,2023,2,12,6,Sunday,1,0,22,Saptami (Krishna),0,0,0,0,0,0,0,None,0,0,0,0,0,None,66208,15,11.3,2.9,6.2,4.06,26483,291315,MODERATE
2023-02-13,2023,2,13,0,Monday,0,0,23,Ashtami (Krishna),0,0,0,0,0,0,0,None,0,0,0,0,0,None,51800,5,5.3,1.8,3.5,3.78,20720,227920,LOW
2023-02-14,2023,2,14,1,Tuesday,0,0,24,Navami (Krishna),0,0,0,0,0,0,0,None,0,0,0,0,0,None,48484,2,4.2,1.5,3.5,3.72,19393,213329,LOW
2023-02-15,2023,2,15,2,Wednesday,0,0,25,Dashami (Krishna),0,0,0,0,0,0,0,None,0,1,0,0,0,None,48000,2,4.0,1.5,3.5,3.71,19200,211200,LOW
2023-02-16,2023,2,16,3,Thursday,0,0,26,Ekadashi (Krishna),1,0,0,0,0,0,0,None,0,1,0,0,0,None,48000,2,4.0,1.5,3.5,3.71,19200,211200,LOW
2023-02-17,2023,2,17,4,Friday,0,0,27,Dwadashi (Krishna),0,0,0,0,0,0,0,None,0,1,0,0,0,None,49301,3,4.5,1.6,3.5,3.74,19720,216924,LOW
2023-02-18,2023,2,18,5,Saturday,1,0,28,Trayodashi (Krishna),0,0,0,0,0,0,0,None,0,1,0,1,1,Maha Shivaratri,67850,17,12.1,3.1,6.7,4.09,27140,298540,MODERATE
2023-02-19,2023,2,19,6,Sunday,1,0,29,Chaturdashi (Krishna),0,0,0,0,0,0,0,None,0,1,0,0,0,None,53297,6,5.9,1.9,3.5,3.81,21318,234506,LOW
2023-02-20,2023,2,20,0,Monday,0,0,30,Amavasya (New Moon),0,0,1,0,0,0,0,None,0,1,0,0,0,None,48000,2,4.0,1.5,3.5,3.71,19200,211200,LOW
2023-02-21,2023,2,21,1,Tuesday,0,0,2,Dwitiya (Shukla),0,0,0,0,0,0,0,None,0,1,0,0,0,None,48000,2,4.0,1.5,3.5,3.71,19200,211200,LOW
2023-02-22,2023,2,22,2,Wednesday,0,0,3,Tritiya (Shukla),0,0,0,0,0,0,0,None,0,1,0,0,0,None,48000,2,4.0,1.5,3.5,3.71,19200,211200,LOW
2023-02-23,2023,2,23,3,Thursday,0,0,4,Chaturthi (Shukla),0,0,0,0,0,0,0,None,0,1,0,0,0,None,48000,2,4.0,1.5,3.5,3.71,19200,211200,LOW
2023-02-24,2023,2,24,4,Friday,0,0,5,Panchami (Shukla),0,0,0,0,0,0,0,None,0,1,0,0,0,None,48071,2,4.0,1.5,3.5,3.71,19228,211512,LOW
2023-02-25,2023,2,25,5,Saturday,1,0,6,Shasthi (Shukla),0,0,0,0,0,0,0,None,0,1,0,0,0,None,55609,8,6.7,2.0,3.7,3.86,22243,244679,LOW
2023-02-26,2023,2,26,6,Sunday,1,0,7,Saptami (Shukla),0,0,0,0,0,0,0,None,0,1,0,0,0,None,54314,7,6.2,1.9,3.5,3.83,21725,238981,LOW
2023-02-27,2023,2,27,0,Monday,0,0,8,Ashtami (Shukla),0,0,0,0,0,0,0,None,0,1,0,0,0,None,48000,2,4.0,1.5,3.5,3.71,19200,211200,LOW
2023-02-28,2023,2,28,1,Tuesday,0,0,9,Navami (Shukla),0,0,0,0,0,0,0,None,0,1,0,0,0,None,48000,2,4.0,1.5,3.5,3.71,19200,211200,LOW
2023-03-01,2023,3,1,2,Wednesday,0,0,10,Dashami (Shukla),0,0,0,0,0,0,0,None,0,1,0,0,0,None,48000,2,4.0,1.5,3.5,3.71,19200,211200,LOW
2023-03-02,2023,3,2,3,Thursday,0,0,11,Ekadashi (Shukla),1,0,0,0,0,0,0,None,0,1,0,0,0,None,48000,2,4.0,1.5,3.5,3.71,19200,211200,LOW
2023-03-03,2023,3,3,4,Friday,0,0,12,Dwadashi (Shukla),0,0,0,0,0,0,0,None,0,1,0,0,0,None,48000,2,4.0,1.5,3.5,3.71,19200,211200,LOW
2023-03-04,2023,3,4,5,Saturday,1,0,13,Trayodashi (Shukla),0,0,0,0,0,0,0,None,0,1,0,0,0,None,56108,8,6.8,2.0,3.7,3.87,22443,246875,LOW
2023-03-05,2023,3,5,6,Sunday,1,0,14,Chaturdashi (Shukla),0,0,0,0,0,0,0,None,0,1,0,0,0,None,51466,4,5.2,1.7,3.5,3.78,20586,226450,LOW
2023-03-06,2023,3,6,0,Monday,0,0,15,Pournami (Full Moon),0,1,0,0,0,0,0,None,0,1,0,0,0,None,48000,2,4.0,1.5,3.5,3.71,19200,211200,LOW
2023-03-07,2023,3,7,1,Tuesday,0,0,16,Pratipada (Krishna),0,0,0,0,0,0,0,None,0,1,0,0,0,None,48000,2,4.0,1.5,3.5,3.71,19200,211200,LOW
2023-03-08,2023,3,8,2,Wednesday,0,0,17,Dwitiya (Krishna),0,0,0,0,0,0,0,None,0,1,0,1,1,Holi,48000,2,4.0,1.5,3.5,3.71,19200,211200,LOW
2023-03-09,2023,3,9,3,Thursday,0,0,18,Tritiya (Krishna),0,0,0,0,0,0,0,None,0,1,0,0,0,None,48000,2,4.0,1.5,3.5,3.71,19200,211200,LOW
2023-03-10,2023,3,10,4,Friday,0,0,19,Chaturthi (Krishna),0,0,0,0,0,0,0,None,0,1,0,0,0,None,48111,2,4.0,1.5,3.5,3.71,19244,211688,LOW
2023-03-11,2023,3,11,5,Saturday,1,0,20,Panchami (Krishna),0,0,0,0,0,0,0,None,0,1,0,0,0,None,55817,8,6.7,2.0,3.7,3.86,22326,245594,LOW
2023-03-12,2023,3,12,6,Sunday,1,0,21,Shasthi (Krishna),0,0,0,0,0,0,0,None,0,1,0,0,0,None,52527,5,5.6,1.8,3.5,3.8,21010,231118,LOW
2023-03-13,2023,3,13,0,Monday,0,0,22,Saptami (Krishna),0,0,0,0,0,0,0,None,0,1,0,0,0,None,48000,2,4.0,1.5,3.5,3.71,19200,211200,LOW
2023-03-14,2023,3,14,1,Tuesday,0,0,23,Ashtami (Krishna),0,0,0,0,0,0,0,None,0,1,0,0,0,None,48000,2,4.0,1.5,3.5,3.71,19200,211200,LOW
2023-03-15,2023,3,15,2,Wednesday,0,0,24,Navami (Krishna),0,0,0,0,0,0,0,None,0,1,0,0,0,None,48000,2,4.0,1.5,3.5,3.71,19200,211200,LOW
2023-03-16,2023,3,16,3,Thursday,0,0,25,Dashami (Krishna),0,0,0,0,0,0,0,None,0,1,0,0,0,None,48000,2,4.0,1.5,3.5,3.71,19200,211200,LOW
2023-03-17,2023,3,17,4,Friday,0,0,26,Ekadashi (Krishna),1,0,0,0,0,0,0,None,0,1,0,0,0,None,59310,10,8.1,2.3,4.5,3.93,23724,260964,LOW
2023-03-18,2023,3,18,5,Saturday,1,0,27,Dwadashi (Krishna),0,0,0,0,0,0,0,None,0,1,0,0,0,None,57258,9,7.2,2.1,4.0,3.89,22903,251935,LOW
2023-03-19,2023,3,19,6,Sunday,1,0,28,Trayodashi (Krishna),0,0,0,0,0,0,0,None,0,1,0,0,0,None,50888,4,5.0,1.7,3.5,3.77,20355,223907,LOW
2023-03-20,2023,3,20,0,Monday,0,0,29,Chaturdashi (Krishna),0,0,0,0,0,0,0,None,0,1,0,0,0,None,48000,2,4.0,1.5,3.5,3.71,19200,211200,LOW
2023-03-21,2023,3,21,1,Tuesday,0,0,30,Amavasya (New Moon),0,0,1,0,0,0,0,None,0,1,0,0,0,None,48000,2,4.0,1.5,3.5,3.71,19200,211200,LOW
2023-03-22,2023,3,22,2,Wednesday,0,0,1,Pratipada (Shukla),0,0,0,0,0,0,0,Ugadi (Telugu New Year),0,1,0,1,1,Ugadi,57697,9,7.4,2.1,4.1,3.9,23078,253866,LOW
2023-03-23,2023,3,23,3,Thursday,0,0,2,Dwitiya (Shukla),0,0,0,0,0,0,0,None,0,1,0,0,0,None,48000,2,4.0,1.5,3.5,3.71,19200,211200,LOW
2023-03-24,2023,3,24,4,Friday,0,0,3,Tritiya (Shukla),0,0,0,0,0,0,0,None,0,1,0,0,0,None,48000,2,4.0,1.5,3.5,3.71,19200,211200,LOW
2023-03-25,2023,3,25,5,Saturday,1,0,4,Chaturthi (Shukla),0,0,0,0,0,0,0,None,0,1,0,0,0,None,55810,8,6.7,2.0,3.7,3.86,22324,245564,LOW
2023-03-26,2023,3,26,6,Sunday,1,0,5,Panchami (Shukla),0,0,0,0,0,0,0,None,0,1,0,0,0,None,52673,5,5.6,1.8,3.5,3.8,21069,231761,LOW
2023-03-27,2023,3,27,0,Monday,0,0,6,Shasthi (Shukla),0,0,0,0,0,0,0,None,0,1,0,0,0,None,48000,2,4.0,1.5,3.5,3.71,19200,211200,LOW
2023-03-28,2023,3,28,1,Tuesday,0,0,7,Saptami (Shukla),0,0,0,0,0,0,0,None,0,1,0,0,0,None,48000,2,4.0,1.5,3.5,3.71,19200,211200,LOW
2023-03-29,2023,3,29,2,Wednesday,0,0,8,Ashtami (Shukla),0,0,0,0,0,0,0,None,0,1,0,0,0,None,48000,2,4.0,1.5,3.5,3.71,19200,211200,LOW
2023-03-30,2023,3,30,3,Thursday,0,0,9,Navami (Shukla),0,0,0,0,0,0,0,Sri Rama Navami,0,1,0,0,0,None,48000,2,4.0,1.5,3.5,3.71,19200,211200,LOW
2023-03-31,2023,3,31,4,Friday,0,0,10,Dashami (Shukla),0,0,0,0,0,0,0,None,0,1,0,0,0,None,48000,2,4.0,1.5,3.5,3.71,19200,211200,LOW
2023-04-01,2023,4,1,5,Saturday,1,0,11,Ekadashi (Shukla),1,0,0,0,0,0,0,None,0,1,0,0,0,None,65145,15,10.8,2.8,5.9,4.04,26058,286638,MODERATE
2023-04-02,2023,4,2,6,Sunday,1,0,12,Dwadashi (Shukla),0,0,0,0,0,0,0,None,0,1,0,0,0,None,53000,6,5.8,1.8,3.5,3.81,21200,233200,LOW
2023-04-03,2023,4,3,0,Monday,0,0,13,Trayodashi (Shukla),0,0,0,0,0,0,0,None,0,1,0,0,0,None,48000,2,4.0,1.5,3.5,3.71,19200,211200,LOW
2023-04-04,2023,4,4,1,Tuesday,0,0,14,Chaturdashi (Shukla),0,0,0,0,0,0,0,None,0,1,0,0,0,None,48000,2,4.0,1.5,3.5,3.71,19200,211200,LOW
2023-04-05,2023,4,5,2,Wednesday,0,0,15,Pournami (Full Moon),0,1,0,0,0,0,0,None,0,1,0,0,0,None,48000,2,4.0,1.5,3.5,3.71,19200,211200,LOW
2023-04-06,2023,4,6,3,Thursday,0,0,16,Pratipada (Krishna),0,0,0,0,0,0,0,None,0,1,0,0,0,None,48000,2,4.0,1.5,3.5,3.71,19200,211200,LOW
2023-04-07,2023,4,7,4,Friday,0,1,17,Dwitiya (Krishna),0,0,0,0,0,0,0,None,0,1,0,1,1,Good Friday,80711,27,19.8,4.8,10.9,4.33,32284,355128,HIGH
2023-04-08,2023,4,8,5,Saturday,1,1,18,Tritiya (Krishna),0,0,0,0,0,0,0,None,0,1,0,0,0,None,70371,18,13.2,3.3,7.3,4.14,28148,309632,MODERATE
2023-04-09,2023,4,9,6,Sunday,1,1,19,Chaturthi (Krishna),0,0,0,0,0,0,0,None,0,1,0,0,0,None,63483,13,10.0,2.6,5.5,4.01,25393,279325,MODERATE
2023-04-10,2023,4,10,0,Monday,0,0,20,Panchami (Krishna),0,0,0,0,0,0,0,None,0,1,0,0,0,None,48000,2,4.0,1.5,3.5,3.71,19200,211200,LOW
2023-04-11,2023,4,11,1,Tuesday,0,0,21,Shasthi (Krishna),0,0,0,0,0,0,0,None,0,0,0,0,0,None,48686,2,4.2,1.5,3.5,3.73,19474,214218,LOW
2023-04-12,2023,4,12,2,Wednesday,0,0,22,Saptami (Krishna),0,0,0,0,0,0,0,None,0,0,0,0,0,None,48000,2,4.0,1.5,3.5,3.71,19200,211200,LOW
2023-04-13,2023,4,13,3,Thursday,0,0,23,Ashtami (Krishna),0,0,0,0,0,0,0,None,0,0,0,0,0,None,48195,2,4.1,1.5,3.5,3.72,19278,212058,LOW
2023-04-14,2023,4,14,4,Friday,0,1,24,Navami (Krishna),0,0,0,0,0,0,0,None,0,0,0,1,1,Dr. B.R. Ambedkar Jayanti / Tamil New Year,92241,31,30.2,6.5,16.6,4.55,36896,405860,PEAK
2023-04-15,2023,4,15,5,Saturday,1,1,25,Dashami (Krishna),0,0,0,0,0,0,0,None,0,0,1,0,0,None,98000,31,36.0,7.3,19.8,4.66,39200,431200,PEAK
2023-04-16,2023,4,16,6,Sunday,1,1,26,Ekadashi (Krishna),1,0,0,0,0,0,0,None,0,0,1,0,0,None,98000,31,36.0,7.3,19.8,4.66,39200,431200,PEAK
2023-04-17,2023,4,17,0,Monday,0,0,27,Dwadashi (Krishna),0,0,0,0,0,0,0,None,0,0,1,0,0,None,98000,31,36.0,7.3,19.8,4.66,39200,431200,PEAK
2023-04-18,2023,4,18,1,Tuesday,0,0,28,Trayodashi (Krishna),0,0,0,0,0,0,0,None,0,0,1,0,0,None,95007,31,33.0,6.9,18.2,4.61,38002,418030,PEAK
2023-04-19,2023,4,19,2,Wednesday,0,0,29,Chaturdashi (Krishna),0,0,0,0,0,0,0,None,0,0,1,0,0,None,79094,25,18.7,4.5,10.3,4.3,31637,348013,HIGH
2023-04-20,2023,4,20,3,Thursday,0,0,30,Amavasya (New Moon),0,0,1,0,0,0,0,None,0,0,1,0,0,None,68203,17,12.2,3.1,6.7,4.1,27281,300093,MODERATE
2023-04-21,2023,4,21,4,Friday,0,0,1,Pratipada (Shukla),0,0,0,0,0,0,0,None,0,0,1,0,0,None,82927,29,21.3,5.1,11.7,4.38,33170,364878,HIGH
2023-04-22,2023,4,22,5,Saturday,1,0,2,Dwitiya (Shukla),0,0,0,0,0,0,0,None,0,0,1,1,1,Ramzan / Eid-ul-Fitr,98000,31,36.0,7.3,19.8,4.66,39200,431200,PEAK
2023-04-23,2023,4,23,6,Sunday,1,0,3,Tritiya (Shukla),0,0,0,0,0,0,0,None,0,0,1,0,0,None,98000,31,36.0,7.3,19.8,4.66,39200,431200,PEAK
2023-04-24,2023,4,24,0,Monday,0,0,4,Chaturthi (Shukla),0,0,0,0,0,0,0,None,0,0,1,0,0,None,87226,31,25.2,5.8,13.9,4.46,34890,383794,PEAK
2023-04-25,2023,4,25,1,Tuesday,0,0,6,Shasthi (Shukla),0,0,0,0,0,0,0,None,0,0,1,0,0,None,72760,20,14.5,3.6,8.0,4.18,29104,320144,MODERATE
2023-04-26,2023,4,26,2,Wednesday,0,0,7,Saptami (Shukla),0,0,0,0,0,0,0,None,0,0,1,0,0,None,64043,14,10.3,2.7,5.7,4.02,25617,281789,MODERATE
2023-04-27,2023,4,27,3,Thursday,0,0,8,Ashtami (Shukla),0,0,0,0,0,0,0,None,0,0,1,0,0,None,67005,16,11.7,3.0,6.4,4.07,26802,294822,MODERATE
2023-04-28,2023,4,28,4,Friday,0,0,9,Navami (Shukla),0,0,0,0,0,0,0,None,0,0,1,0,0,None,83059,29,21.4,5.2,11.8,4.38,33223,365459,HIGH
2023-04-29,2023,4,29,5,Saturday,1,1,10,Dashami (Shukla),0,0,0,0,0,0,0,None,0,0,1,0,0,None,98000,31,36.0,7.3,19.8,4.66,39200,431200,PEAK
